Web Views.

USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                        
  PAGECACHE_OVERFLOW:        0          MALLOC_SIZE:        0
 
Broadcasting: Intent { act=com.fluidhelloworld.NEW_DICE flg=0x400000 (has extras) }
Broadcast completed: result=0
Applications Memory Usage (in Kilobytes):
Uptime: 324352922 Realtime: 575931906

** MEMINFO in pid 2135 [com.fluidhelloworld] **
                   Pss      Pss   Shared  Private   Shared  Private  SwapPss     Heap     Heap     Heap
                 Total    Clean    Dirty    Dirty    Clean    Clean    Dirty     Size    Alloc     Free
                ------   ------   ------   ------   ------   ------   ------   ------   ------   ------
  Native Heap    20882        0     1296    20860        0        0       18    32812    29634     3177
  Dalvik Heap     2287        0     1312     2000        0        0        7     4152     2104     2048
 Dalvik Other     1012        0      108     1012        0        0        0                           
        Stack       40        0        4       40        0        0        0                           
       Ashmem      340        0      344      168       12        0        0                           
      Gfx dev     1460        0        0     1460        0        0        0                           
    Other dev       16        0      240        0      120       16        0                           
     .so mmap     3209      764     1496       76    31504      764        2                           
    .jar mmap     1975      412        0        0    25024      412        0                           
    .apk mmap    18887     6456        0      196    35444     6456        0                           
    .ttf mmap      214      188        0        0      164      188        0                           
    .dex mmap     8958     5384        0       24     8836     5384        0                           
    .oat mmap      522       24       32        0    16176       24        0                           
    .art mmap     1545        0    13888     1160      220        0       14                           
   Other mmap      830        0       36       12     2576      264        0                           
    GL mtrack     6200        0        0     6200        0        0        0                           
      Unknown     1481        0      472     1464        0        0        1                           
        TOTAL    69900    13228    19228    34672   120076    13508       42    36964    31738     5225
 
 Dalvik Details
        .Heap     1504        0        0     1504        0        0        0                           
         .LOS       36        0       96       12        0        0        7                           
      .Zygote      663        0     1216      400        0        0        0                           
   .NonMoving       84        0        0       84        0        0        0                           
 .LinearAlloc      848        0       60      848        0        0        0                           
          .GC      100        0       44      100        0        0        0                           
 .IndirectRef       64        0        4       64        0        0        0                           
   .Boot vdex        0        0        0        0       12        0        0                           
     .App dex     3107      288        0       24     6744      288        0                           
    .App vdex     5851     5096        0        0     2080     5096        0                           
    .Boot art     1545        0    13888     1160      220        0       14                           
 
 App Summary
                       Pss(KB)
                        ------
           Java Heap:     3160
         Native Heap:    20860
                Code:    13524
               Stack:       40
            Graphics:     7660
       Private Other:     2936
              System:    21720
 
               TOTAL:    69900       TOTAL SWAP PSS:       42
 
 Objects
               Views:       47         ViewRootImpl:        2
         AppContexts:        5           Activities:        1
              Assets:       18        AssetManagers:        0
       Local Binders:       45        Proxy Binders:       51
       Parcel memory:        9         Parcel count:       36
    Death Recipients:        2      OpenSSL Sockets:        0
            WebViews:       10
 
 SQL
         MEMORY_USED:        0
  PAGECACHE_OVERFLOW:        0          MALLOC_SIZE:        0
 
USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root             1     0   98868   3484 0                   0 S init
root             2     0       0      0 0                   0 S [kthreadd]
root             3     2       0      0 0                   0 I [rcu_gp]
root             6     2       0      0 0                   0 S [kworker/u16:0]
root             7     2       0      0 0                   0 I [mm_percpu_wq]
root             8     2       0      0 0                   0 S [ksoftirqd/0]
root             9     2       0      0 0                   0 I [rcu_preempt]
